stock_code,date,units_sold,closing_inventory,reorder_triggered,reorder_point,inventory_value,coverage_days
21458,2011-12-09,0.0,80.28342245989305,0,9.32,148.93,180.88
21459,2011-12-09,0.0,77.72192513368984,0,1.68,151.56,415.26
21460,2011-12-09,0.0,60.0,0,1.06,117.0,1020.0
21461,2011-12-09,0.0,45.0,0,0.36,87.75,1683.0
21462,2011-12-09,0.0,0.0,0,8.61,0.0,0.0
21463,2011-12-09,0.0,0.0,0,25.87,0.0,0.0
21464,2011-12-09,0.0,149.0,0,9.87,633.25,226.53
21465,2011-12-09,0.0,11.0,0,7.5,41.25,22.0
21466,2011-12-09,0.0,168.0,0,13.09,630.0,231.0
21467,2011-12-09,1.0,167.0427807486631,0,9.04,626.41,304.75
21468,2011-12-09,0.0,25.893048128342254,0,2.28,97.1,68.2
21469,2011-12-09,0.0,168.3903743315508,0,10.16,631.46,298.47
21470,2011-12-09,0.0,160.6470588235294,0,11.51,602.43,188.34
21471,2011-12-09,2.0,115.0,0,13.4,431.25,77.22
21472,2011-12-09,0.0,45.0,0,4.01,168.75,151.62
21473,2011-12-09,0.0,6.0,0,1.52,119.7,83.11
21476,2011-12-09,0.0,9.0,0,2.14,134.55,82.1
21479,2011-12-09,31.0,339.0,0,199.22,1440.75,33.18
21481,2011-12-09,5.0,145.0,0,71.01,543.75,24.51
21484,2011-12-09,2.0,316.0,0,82.78,1343.0,68.71
21485,2011-12-09,4.0,197.0,0,81.28,975.15,25.45
21486,2011-12-09,0.0,65.0,0,1.59,273.65,675.28
21488,2011-12-09,0.0,61.0,0,2.77,516.67,330.64
21491,2011-12-09,0.0,16.0,0,0.02,31.2,5984.0
21494,2011-12-09,18.0,541.0,0,42.23,1330.86,115.29
21495,2011-12-09,0.0,783.909090909091,0,66.48,329.24,53.06
21497,2011-12-09,0.0,3007.0,0,131.15,1262.94,137.57
21498,2011-12-09,0.0,2816.0,0,297.63,1182.72,113.54
21499,2011-12-09,0.0,716.0,0,192.58,300.72,44.62
21500,2011-12-09,0.0,910.0,0,86.63,382.2,63.03
21503,2011-12-09,0.0,407.0,0,12.83,170.94,380.54
21504,2011-12-09,0.0,31.0,0,74.88,13.02,6.21
21506,2011-12-09,3.0,1287.0,0,93.41,540.54,103.34
21507,2011-12-09,1.0,1501.0,0,70.3,630.42,224.19
21508,2011-12-09,1.0,1499.2727272727273,0,54.41,629.69,289.33
21509,2011-12-09,2.0,1532.0,0,91.29,643.44,226.56
21518,2011-12-09,0.0,339.55614973262027,0,6.57,142.61,542.71
21519,2011-12-09,0.0,1424.3155080213903,0,127.54,598.21,184.26
21520,2011-12-09,0.0,385.0,0,9.24,161.7,374.97
21523,2011-12-09,11.0,397.0,0,94.81,3156.15,50.25
21524,2011-12-09,0.0,104.0,0,39.14,826.8,27.9
21527,2011-12-09,0.0,38.0,0,8.24,302.1,34.58
21528,2011-12-09,1.0,87.0,0,8.47,604.65,169.47
21530,2011-12-09,0.0,106.50802139037432,0,14.6,84.14,54.72
21531,2011-12-09,0.0,72.0,0,29.17,183.6,22.22
21533,2011-12-09,0.0,184.0,0,48.99,910.8,67.6
21534,2011-12-09,0.0,105.0,0,19.76,519.75,111.56
21535,2011-12-09,0.0,238.7914438502673,0,97.19,608.92,40.54
21537,2011-12-09,0.0,8.0,0,9.39,34.0,16.62
21538,2011-12-09,0.0,26.0,0,0.26,97.5,1944.8
21539,2011-12-09,0.0,255.0,0,21.3,1262.25,143.63
21544,2011-12-09,2.0,694.2032085561498,0,71.61,590.07,174.48
21547,2011-12-09,0.0,53.04812834224599,0,1.61,156.49,296.12
21555,2011-12-09,0.0,74.0,0,3.05,182.04,291.33
21556,2011-12-09,0.0,285.0,0,32.23,726.75,119.36
21557,2011-12-09,1.0,35.0,0,29.59,103.25,24.84
21558,2011-12-09,2.0,495.79144385026734,0,66.11,1264.27,146.24
21559,2011-12-09,1.0,388.0,0,63.72,989.4,73.07
21561,2011-12-09,0.0,201.0,0,27.47,512.55,109.74
21562,2011-12-09,0.0,126.0,0,4.65,157.5,203.12
21563,2011-12-09,0.0,0.0,0,48.08,0.0,0.0
21564,2011-12-09,0.0,0.0,0,29.17,0.0,0.0
21576,2011-12-09,0.0,77.0,0,6.64,173.25,156.51
21577,2011-12-09,0.0,271.8502673796792,0,23.97,611.66,204.16
21578,2011-12-09,0.0,34.29411764705884,0,10.59,77.16,48.58
21579,2011-12-09,0.0,70.0,0,1.32,157.5,238.0
21580,2011-12-09,0.0,67.29946524064172,0,3.03,151.42,199.76
21581,2011-12-09,0.0,55.0,0,3.97,123.75,103.89
21584,2011-12-09,0.0,332.0588235294117,0,40.28,547.9,136.02
21586,2011-12-09,0.0,185.0,0,8.93,471.75,93.25
21587,2011-12-09,0.0,71.0,0,3.67,181.05,145.1
21588,2011-12-09,0.0,183.0,0,58.68,466.65,46.78
21591,2011-12-09,1.0,630.0,0,56.91,787.5,182.65
21592,2011-12-09,0.0,355.0,0,72.05,443.75,66.52
21594,2011-12-09,0.0,14.0,0,0.1,58.38,2618.0
21595,2011-12-09,0.0,12.0,0,0.11,101.64,2244.0
21609,2011-12-09,0.0,245.0,0,12.05,722.75,122.01
21613,2011-12-09,0.0,28.0,0,12.75,82.6,46.13
21614,2011-12-09,0.0,58.0,0,2.05,171.1,425.33
21615,2011-12-09,2.0,547.0,0,31.64,683.75,259.29
21616,2011-12-09,5.0,0.0,0,11.65,0.0,0.0
21617,2011-12-09,0.0,315.0,0,20.09,774.9,235.15
21618,2011-12-09,0.0,281.0,0,17.56,691.26,264.06
21619,2011-12-09,0.0,532.0,0,33.43,665.0,214.87
21620,2011-12-09,17.0,547.0,0,13.07,683.75,251.02
21621,2011-12-09,0.0,117.0,0,98.54,994.5,16.03
21622,2011-12-09,0.0,107.0,0,18.08,529.65,124.28
21623,2011-12-09,0.0,461.0,0,143.65,4586.95,52.95
21624,2011-12-09,0.0,100.26737967914436,0,3.3,596.59,182.04
21625,2011-12-09,0.0,44.0,0,21.73,305.8,42.52
21626,2011-12-09,0.0,329.0,0,44.58,641.55,154.97
21627,2011-12-09,0.0,20.0,0,1.14,583.4,131.23
21628,2011-12-09,0.0,25.0,0,2.5,729.25,179.81
21629,2011-12-09,0.0,10.946524064171127,0,1.99,87.02,57.66
21630,2011-12-09,0.0,12.903743315508024,0,2.13,115.49,91.06
21631,2011-12-09,0.0,86.0,0,5.42,712.94,190.32
21632,2011-12-09,0.0,21.0,0,4.24,177.87,89.25
21633,2011-12-09,0.0,45.0,0,6.85,373.05,137.95
21634,2011-12-09,0.0,694.0,0,44.66,270.66,279.69
21635,2011-12-09,0.0,280.0,0,14.88,350.0,395.17
21636,2011-12-09,0.0,76.29946524064167,0,49.07,57.22,32.65
21637,2011-12-09,0.0,133.0,0,1.46,166.25,546.62
21638,2011-12-09,0.0,58.0,0,5.66,121.8,92.31
21640,2011-12-09,0.0,141.03743315508018,0,23.38,119.88,99.52
21641,2011-12-09,0.0,588.0,0,46.24,958.44,190.73
21642,2011-12-09,4.0,217.0,0,28.86,62.93,33.83
21643,2011-12-09,0.0,308.0,0,7.67,757.68,240.99
21644,2011-12-09,0.0,139.0,0,7.76,173.75,241.8
21647,2011-12-09,0.0,84.0,0,4.29,176.4,293.61
21648,2011-12-09,2.0,340.0,0,12.21,836.4,208.8
21650,2011-12-09,14.0,1440.0,0,48.25,619.2,223.84
21651,2011-12-09,0.0,112.0,0,1.94,184.8,346.18
21654,2011-12-09,0.0,351.0641711229946,0,34.72,136.92,136.48
21655,2011-12-09,0.0,78.0,0,0.43,131.82,810.33
21656,2011-12-09,0.0,99.0,0,6.82,161.37,195.9
21657,2011-12-09,0.0,30.0,0,0.77,208.5,467.5
21658,2011-12-09,0.0,36.0,0,24.13,142.2,17.9
21661,2011-12-09,0.0,14.0,0,0.13,83.3,1745.33
21662,2011-12-09,0.0,53.0,0,3.1,315.35,230.49
21664,2011-12-09,0.0,79.0,0,4.32,296.25,301.49
21666,2011-12-09,0.0,241.0588235294117,0,16.94,156.69,256.12
21667,2011-12-09,0.0,12.0,0,0.11,179.4,2244.0
21668,2011-12-09,2.0,623.9144385026739,0,196.27,779.89,57.22
21669,2011-12-09,1.0,603.0,0,157.31,753.75,51.75
21670,2011-12-09,2.0,814.0,0,120.77,1017.5,80.88
21671,2011-12-09,1.0,878.0,0,72.01,1097.5,91.44
21672,2011-12-09,6.0,1007.0,0,151.8,1258.75,99.5
21673,2011-12-09,2.0,717.0,0,61.28,896.25,70.2
21675,2011-12-09,2.0,171.0,0,27.18,145.35,132.14
21676,2011-12-09,0.0,194.0,0,11.52,164.9,328.31
21677,2011-12-09,1.0,84.0,0,11.95,71.4,42.17
21678,2011-12-09,2.0,162.68449197860963,0,4.86,138.28,602.42
21679,2011-12-09,0.0,749.0,0,15.69,636.65,286.43
21680,2011-12-09,1.0,100.0,0,11.78,163.0,140.07
21681,2011-12-09,0.0,11.0,0,0.03,109.45,2057.0
21682,2011-12-09,0.0,127.0,0,5.2,628.65,293.2
21683,2011-12-09,0.0,213.54010695187168,0,10.99,629.94,291.47
21684,2011-12-09,12.0,174.52941176470586,0,16.01,148.35,179.82
21686,2011-12-09,0.0,18.0,0,1.12,719.1,192.34
21688,2011-12-09,0.0,211.46524064171123,0,18.87,623.82,235.38
21689,2011-12-09,0.0,39.0,0,4.19,146.25,167.66
21690,2011-12-09,0.0,50.0,0,0.44,187.5,850.0
21692,2011-12-09,0.0,38.0,0,0.75,142.5,836.0
21693,2011-12-09,0.0,222.0,0,14.6,654.9,250.84
21694,2011-12-09,0.0,75.0,0,8.45,221.25,93.19
21695,2011-12-09,0.0,15.0,0,12.0,44.25,20.62
21696,2011-12-09,0.0,28.57219251336897,0,10.11,84.29,55.08
21698,2011-12-09,0.0,99.0,0,11.36,161.37,156.89
21700,2011-12-09,0.0,494.0,0,43.8,681.72,203.03
21703,2011-12-09,1.0,3170.0,0,364.93,1331.4,130.3
21704,2011-12-09,1.0,1365.0,0,114.26,1160.25,107.52
21705,2011-12-09,0.0,0.0,0,66.18,0.0,0.0
21706,2011-12-09,0.0,139.0,0,7.33,688.05,199.18
21707,2011-12-09,0.0,12.74866310160428,0,4.62,63.11,37.25
21708,2011-12-09,0.0,14.080213903743328,0,4.19,53.58,30.26
21709,2011-12-09,0.0,29.0,0,2.5,143.55,104.29
21710,2011-12-09,0.0,30.0,0,1.2,148.5,149.6
21711,2011-12-09,0.0,27.0,0,5.61,133.65,100.98
21713,2011-12-09,0.0,267.0,0,11.71,560.7,136.79
21714,2011-12-09,2.0,356.0,0,25.86,445.0,82.6
21715,2011-12-09,0.0,120.2245989304813,0,52.56,306.57,48.04
21716,2011-12-09,1.0,88.0,0,40.75,224.4,29.15
21717,2011-12-09,0.0,80.0,0,4.75,204.0,202.16
21718,2011-12-09,1.0,580.0,0,59.51,725.0,160.8
21719,2011-12-09,0.0,185.2299465240642,0,6.65,157.45,292.3
21720,2011-12-09,0.0,137.0,0,0.91,116.45,898.91
21721,2011-12-09,0.0,195.0,0,7.01,165.75,458.68
21722,2011-12-09,0.0,167.0,0,1.97,141.95,637.33
21723,2011-12-09,0.0,187.0,0,12.16,158.95,207.53
21724,2011-12-09,1.0,178.46524064171126,0,18.87,151.7,198.65
21725,2011-12-09,0.0,191.0,0,12.86,162.35,311.94
21726,2011-12-09,0.0,213.0,0,5.98,181.05,374.0
21730,2011-12-09,0.0,133.0,0,23.73,658.35,100.9
21731,2011-12-09,39.0,333.0,0,289.01,549.45,17.28
21733,2011-12-09,0.0,205.0,0,236.21,604.75,10.41
21735,2011-12-09,0.0,40.0,0,3.18,510.0,75.56
21736,2011-12-09,0.0,92.0,0,2.25,193.2,430.1
21738,2011-12-09,0.0,61.0,0,1.8,179.95,506.98
21739,2011-12-09,2.0,39.51336898395721,0,12.13,97.2,68.42
21741,2011-12-09,0.0,45.0,0,1.7,132.75,119.36
21742,2011-12-09,0.0,125.0,0,8.38,743.75,246.05
21743,2011-12-09,0.0,94.0,0,15.28,277.3,119.99
21744,2011-12-09,0.0,281.0,0,26.73,828.95,220.79
21745,2011-12-09,0.0,0.0,0,29.29,0.0,0.0
21746,2011-12-09,0.0,83.0,0,38.94,103.75,12.79
21747,2011-12-09,0.0,120.0,0,8.21,150.0,131.61
21749,2011-12-09,0.0,568.0,0,96.2,1192.8,115.14
21750,2011-12-09,0.0,73.0,0,3.44,153.3,413.67
21754,2011-12-09,2.0,293.95721925133694,0,104.28,1749.05,42.28
21755,2011-12-09,1.0,116.0,0,30.51,690.2,22.81
21756,2011-12-09,0.0,178.0,0,11.2,1059.1,95.38
21757,2011-12-09,0.0,20.0,0,0.19,99.0,1246.67
21758,2011-12-09,0.0,7.0,0,2.01,87.22,52.36
21761,2011-12-09,0.0,5.021390374331551,0,0.11,150.39,208.67
21763,2011-12-09,0.0,8.0,0,0.26,239.6,498.67
21769,2011-12-09,0.0,12.0,0,0.4,796.32,408.0
21770,2011-12-09,0.0,31.0,0,15.35,153.45,9.09
21773,2011-12-09,0.0,499.0,0,18.58,638.72,161.16
21774,2011-12-09,1.0,408.0,0,31.8,1003.68,153.98
21775,2011-12-09,0.0,20.0,0,21.66,49.2,15.23
21777,2011-12-09,0.0,27.0,0,0.58,214.65,841.5
21781,2011-12-09,0.0,24.0,0,5.04,358.8,57.17
21784,2011-12-09,0.0,12.0,0,1.28,119.4,84.68
21785,2011-12-09,0.0,47.0,0,0.22,39.95,4394.5
21786,2011-12-09,3.0,794.0,0,42.9,627.26,222.11
21787,2011-12-09,2.0,739.0,0,168.52,628.15,39.47
21788,2011-12-09,0.0,52.0,0,28.4,44.2,21.98
21789,2011-12-09,0.0,125.0,0,7.09,106.25,79.37
21790,2011-12-09,13.0,1186.0,0,310.33,1008.1,34.4
21791,2011-12-09,1.0,135.0,0,236.21,168.75,7.72
21792,2011-12-09,0.0,27.0,0,17.74,106.65,31.96
21793,2011-12-09,0.0,152.27807486631016,0,13.41,601.5,187.34
21794,2011-12-09,0.0,137.0,0,24.16,541.15,102.07
21801,2011-12-09,0.0,375.0,0,45.16,157.5,112.11
21802,2011-12-09,0.0,1558.0,0,33.8,654.36,276.55
21803,2011-12-09,2.0,1607.0,0,66.06,674.94,255.43
21804,2011-12-09,0.0,23.0,0,12.63,86.25,38.23
21807,2011-12-09,0.0,441.0,0,5.27,185.22,376.56
21808,2011-12-09,3.0,32.0,0,8.76,105.28,71.24
21809,2011-12-09,2.0,735.0,0,82.37,286.65,147.24
21810,2011-12-09,31.0,1845.0,0,128.98,719.55,128.74
21811,2011-12-09,0.0,504.0,0,221.87,418.32,40.89
21812,2011-12-09,7.0,130.0,0,20.18,643.5,125.63
21813,2011-12-09,3.0,172.0,0,6.39,565.88,121.15
21814,2011-12-09,0.0,115.0,0,1.19,166.75,581.22
21815,2011-12-09,0.0,128.0,0,5.37,185.6,357.25
21816,2011-12-09,0.0,86.0,0,1.85,124.7,974.67
21817,2011-12-09,0.0,394.0,0,9.46,153.66,187.48
21818,2011-12-09,0.0,1747.0,0,107.49,681.33,243.8
21819,2011-12-09,0.0,1616.0,0,37.09,630.24,261.41
21820,2011-12-09,0.0,192.0,0,12.95,720.0,222.32
21821,2011-12-09,0.0,175.0,0,9.59,656.25,273.85
21822,2011-12-09,12.0,133.0,0,10.62,105.07,75.14
21823,2011-12-09,0.0,259.0,0,58.41,214.97,73.16
21824,2011-12-09,0.0,1013.0,0,91.14,840.79,216.74
21826,2011-12-09,0.0,145.0,0,6.0,181.25,471.57
21827,2011-12-09,0.0,47.0,0,0.07,58.75,2929.67
21828,2011-12-09,1.0,108.27807486631012,0,6.1,135.35,133.21
21829,2011-12-09,0.0,3282.0,0,118.34,689.22,208.01
21830,2011-12-09,0.0,1539.0,0,83.33,646.38,221.63
21832,2011-12-09,1.0,391.0,0,11.63,645.15,201.7
21833,2011-12-09,2.0,768.0,0,123.93,1297.92,120.84
21836,2011-12-09,0.0,24.0,0,0.24,90.0,1795.2
21839,2011-12-09,0.0,12.0,0,0.05,65.4,4488.0
21841,2011-12-09,0.0,37.0,0,1.42,157.25,194.9
21843,2011-12-09,5.0,238.0,0,16.8,2606.1,63.76
21844,2011-12-09,0.0,407.0,0,80.03,1200.65,99.16
21845,2011-12-09,0.0,795.0,0,41.53,628.05,172.27
21846,2011-12-09,0.0,123.0,0,17.01,507.99,108.5
21847,2011-12-09,0.0,131.0,0,3.96,217.46,644.66
21849,2011-12-09,0.0,15.0,0,2.08,62.55,32.43
21850,2011-12-09,0.0,32.0,0,1.55,147.2,92.78
21851,2011-12-09,0.0,57.0,0,1.7,239.97,151.19
21864,2011-12-09,2.0,262.0,0,12.8,550.2,122.79
21865,2011-12-09,0.0,44.0,0,3.19,92.4,62.1
21866,2011-12-09,0.0,515.0,0,34.22,643.75,270.9
21867,2011-12-09,0.0,102.0,0,13.96,127.5,109.62
21868,2011-12-09,0.0,91.0,0,133.69,113.75,14.29
21870,2011-12-09,0.0,537.0,0,64.25,671.25,150.44
21871,2011-12-09,19.0,421.0,0,277.89,526.25,31.82
21872,2011-12-09,0.0,547.0,0,20.01,683.75,204.99
21873,2011-12-09,0.0,693.0,0,36.91,866.25,168.96
21874,2011-12-09,4.0,173.0,0,136.29,285.45,24.75
21875,2011-12-09,36.0,580.0,0,40.25,725.0,108.08
21876,2011-12-09,8.0,477.0,0,45.16,787.05,47.53
21877,2011-12-09,12.0,803.0,0,211.19,1003.75,62.74
21878,2011-12-09,0.0,576.0,0,116.23,489.6,89.2
21879,2011-12-09,1.0,372.0,0,62.33,159.96,125.34
21880,2011-12-09,0.0,255.2513368983957,0,66.31,107.21,80.83
21881,2011-12-09,0.0,150.0,0,13.24,97.5,68.0
21882,2011-12-09,0.0,339.0,0,29.26,220.35,208.53
21883,2011-12-09,0.0,82.21390374331554,0,53.44,53.44,30.0
21884,2011-12-09,0.0,110.0,0,43.41,71.5,41.81
21888,2011-12-09,0.0,337.0,0,54.29,1263.75,111.74
21889,2011-12-09,3.0,815.0,0,265.6,1018.75,59.84
21890,2011-12-09,2.0,6.0,0,34.52,19.5,2.09
21891,2011-12-09,0.0,1024.0,0,87.88,1484.8,52.43
21892,2011-12-09,1.0,1031.0,0,87.47,1288.75,141.45
21894,2011-12-09,0.0,43.48663101604279,0,10.67,54.36,30.57
21895,2011-12-09,0.0,11.0,0,0.03,69.96,2057.0
21896,2011-12-09,0.0,95.0,0,14.37,199.5,39.65
21897,2011-12-09,0.0,188.0,0,17.87,603.48,173.61
21898,2011-12-09,0.0,253.0,0,17.8,622.38,191.93
21899,2011-12-09,0.0,886.2673796791444,0,74.94,576.07,159.66
21900,2011-12-09,4.0,771.0213903743315,0,115.9,501.16,109.77
21901,2011-12-09,2.0,927.951871657754,0,65.08,603.17,192.49
21902,2011-12-09,1.0,967.0,0,54.63,628.55,265.53
21903,2011-12-09,0.0,204.0,0,15.53,428.4,78.82
21904,2011-12-09,0.0,69.22994652406418,0,2.61,145.38,517.84
21905,2011-12-09,1.0,382.0,0,22.27,622.66,205.86
21906,2011-12-09,1.0,112.0,0,6.75,1488.48,99.5
21907,2011-12-09,0.0,453.88770053475946,0,103.48,953.16,78.96
21908,2011-12-09,0.0,151.31550802139043,0,135.79,317.76,18.39
21910,2011-12-09,0.0,72.0,0,0.29,118.8,1122.0
21911,2011-12-09,0.0,118.0,0,2.05,194.7,432.67
21912,2011-12-09,1.0,176.0,0,19.77,660.0,40.06
21913,2011-12-09,0.0,152.85561497326205,0,8.66,573.21,158.8
21914,2011-12-09,2.0,271.0,0,87.37,338.75,18.61
21915,2011-12-09,0.0,1139.0,0,784.37,1423.75,23.96
21916,2011-12-09,33.0,1669.0,0,156.26,700.98,144.19
21917,2011-12-09,0.0,1580.0,0,176.82,663.6,187.65
21918,2011-12-09,0.0,1579.0,0,197.38,663.18,132.0
21922,2011-12-09,0.0,96.0,0,34.61,763.2,41.6
21925,2011-12-09,0.0,91.0,0,14.11,113.75,87.04
21926,2011-12-09,0.0,85.39037433155079,0,4.79,106.74,80.24
21927,2011-12-09,0.0,21.0,0,7.21,26.25,13.11
21928,2011-12-09,4.0,49.0,0,394.01,101.92,1.87
21929,2011-12-09,11.0,307.0,0,119.49,638.56,11.56
21930,2011-12-09,3.0,145.82352941176464,0,70.54,303.31,9.3
21931,2011-12-09,17.0,501.0,0,260.09,1042.08,14.45
21932,2011-12-09,1.0,878.0,0,122.16,1448.7,140.15
21933,2011-12-09,0.0,162.0,0,68.95,267.3,28.19
21934,2011-12-09,4.0,744.0,0,98.87,1227.6,124.17
21935,2011-12-09,16.0,545.0,0,83.16,899.25,68.81
21936,2011-12-09,1.0,695.0,0,56.43,2050.25,92.37
21937,2011-12-09,0.0,44.0,0,34.22,129.8,13.5
21942,2011-12-09,3.0,70.45989304812832,0,4.6,114.85,91.82
21943,2011-12-09,0.0,93.64171122994652,0,3.99,152.64,421.95
21944,2011-12-09,0.0,186.0,0,5.8,158.1,240.71
21945,2011-12-09,2.0,61.0,0,9.71,99.43,65.94
21946,2011-12-09,0.0,138.0,0,2.81,117.3,1032.24
21947,2011-12-09,1.0,106.0,0,21.46,132.5,74.1
21948,2011-12-09,0.0,255.0,0,16.3,627.3,187.74
21949,2011-12-09,2.0,314.0,0,17.29,772.44,245.17
21955,2011-12-09,1.0,276.0,0,57.66,2194.2,86.16
21967,2011-12-09,1.0,788.0,0,110.67,307.32,64.08
21972,2011-12-09,0.0,99.10695187165776,0,9.3,143.71,159.77
21973,2011-12-09,0.0,117.0,0,6.0,169.65,380.5
21974,2011-12-09,0.0,299.0,0,61.44,433.55,65.7
21975,2011-12-09,0.0,1589.0,0,317.29,873.95,60.1
21976,2011-12-09,3.0,1140.0,0,30.02,627.0,227.88
21977,2011-12-09,3.0,3420.0,0,407.71,1881.0,62.91
21980,2011-12-09,2.0,1892.9304812834223,0,289.73,548.95,137.2
21981,2011-12-09,4.0,1492.6951871657752,0,121.93,582.15,165.27
21982,2011-12-09,2.0,1102.0,0,155.82,429.78,63.65
21983,2011-12-09,2.0,355.5187165775401,0,56.5,103.1,75.5
21984,2011-12-09,1.0,1726.0,0,87.14,673.14,267.41
21985,2011-12-09,0.0,1013.6898395721928,0,302.41,293.97,45.25
21986,2011-12-09,3.0,587.0,0,154.5,170.23,62.69
21987,2011-12-09,2.0,135.05347593582883,0,20.79,87.78,58.46
21988,2011-12-09,0.0,748.0,0,44.92,635.8,249.78
21989,2011-12-09,3.0,690.6951871657755,0,48.39,587.09,171.3
21990,2011-12-09,8.0,0.0,0,78.16,0.0,0.0
21991,2011-12-09,0.0,246.0,0,9.71,605.16,152.07
21992,2011-12-09,0.0,412.0,0,28.73,1013.52,86.03
21993,2011-12-09,8.0,490.0,0,53.13,1205.4,110.66
22016,2011-12-09,0.0,12.0,0,0.04,999.96,4488.0
22021,2011-12-09,0.0,91.0,0,14.51,150.15,103.45
22023,2011-12-09,0.0,277.0,0,31.84,116.34,91.36
22024,2011-12-09,3.0,175.0,0,79.77,73.5,42.78
22025,2011-12-09,3.0,280.0374331550802,0,35.01,117.62,96.0
22026,2011-12-09,4.0,197.0,0,23.29,82.74,50.74
22027,2011-12-09,2.0,1455.0,0,43.89,611.1,198.89
22028,2011-12-09,1.0,1543.0,0,129.03,648.06,251.12
22029,2011-12-09,4.0,972.860962566845,0,78.56,408.6,74.3
22030,2011-12-09,0.0,846.5401069518716,0,298.89,355.55,59.48
22031,2011-12-09,1.0,399.0,0,11.84,167.58,303.3
22032,2011-12-09,0.0,365.0374331550802,0,5.5,153.32,398.03
22033,2011-12-09,0.0,397.0,0,8.11,166.74,440.59
22034,2011-12-09,0.0,81.0,0,0.4,50.62,3029.4
22035,2011-12-09,0.0,236.29946524064167,0,40.04,99.25,70.81
22037,2011-12-09,4.0,1417.7486631016045,0,141.16,595.45,180.78
22038,2011-12-09,0.0,374.0695187165775,0,18.05,157.11,310.89
22039,2011-12-09,0.0,317.0,0,4.21,133.14,790.39
22040,2011-12-09,0.0,362.60427807486633,0,27.07,152.29,200.91
22041,2011-12-09,2.0,304.0,0,243.24,775.2,26.25
22042,2011-12-09,0.0,376.0,0,10.86,157.92,363.37
22043,2011-12-09,0.0,403.0,0,17.94,145.08,134.81
22044,2011-12-09,0.0,794.6256684491977,0,19.2,150.98,434.49
22045,2011-12-09,0.0,1530.0,0,254.28,642.6,117.33
22046,2011-12-09,0.0,96.20320855614978,0,33.59,40.41,21.48
22047,2011-12-09,0.0,1408.0,0,185.29,591.36,159.57
22048,2011-12-09,0.0,386.0,0,27.07,162.12,213.87
22049,2011-12-09,0.0,916.0,0,37.1,174.04,370.36
22050,2011-12-09,0.0,343.6791443850268,0,19.25,144.35,160.67
22051,2011-12-09,0.0,355.8342245989305,0,40.71,149.45,183.56
22052,2011-12-09,0.0,410.0,0,7.22,172.2,255.57
22053,2011-12-09,0.0,1051.0,0,101.65,1313.75,93.06
22055,2011-12-09,0.0,0.0,0,38.57,0.0,0.0
22057,2011-12-09,0.0,25.90909090909088,0,15.27,38.6,20.36
22059,2011-12-09,37.0,259.29946524064167,0,46.04,386.36,67.58
22060,2011-12-09,0.0,52.0,0,3.19,205.4,97.73
22061,2011-12-09,0.0,0.0,0,10.65,0.0,0.0
22062,2011-12-09,0.0,201.0,0,8.1,166.83,148.86
22063,2011-12-09,0.0,0.0,0,17.87,0.0,0.0
22064,2011-12-09,1.0,198.0,0,42.73,326.7,48.65
22065,2011-12-09,2.0,942.0,0,229.32,367.38,55.46
22066,2011-12-09,0.0,113.0,0,76.32,44.07,22.21
22067,2011-12-09,0.0,58.77005347593581,0,14.29,96.97,67.84
22068,2011-12-09,4.0,0.0,0,18.91,0.0,0.0
22069,2011-12-09,0.0,0.0,0,16.6,0.0,0.0
22070,2011-12-09,3.0,294.0,0,31.08,1102.5,141.88
22071,2011-12-09,1.0,271.0,0,25.35,1016.25,160.37
22072,2011-12-09,24.0,54.81283422459893,0,28.72,205.55,28.63
22073,2011-12-09,0.0,166.9625668449198,0,5.25,626.11,286.44
22074,2011-12-09,1.0,424.0,0,25.51,530.0,124.67
22075,2011-12-09,38.0,152.0,0,80.66,250.8,33.92
22076,2011-12-09,28.0,547.0,0,32.88,902.55,174.7
22077,2011-12-09,2.0,1109.0374331550802,0,262.13,2162.62,57.12
22078,2011-12-09,10.0,281.0,0,15.1,590.1,139.57
22079,2011-12-09,0.0,144.0,0,50.89,237.6,33.96
22080,2011-12-09,0.0,390.0,0,26.57,643.5,198.18
22081,2011-12-09,0.0,377.2887700534759,0,23.62,622.53,239.57
22082,2011-12-09,0.0,783.0,0,79.95,1291.95,132.21
22083,2011-12-09,9.0,85.92513368983964,0,117.24,253.48,7.7
22084,2011-12-09,0.0,574.0,0,287.88,1693.3,41.87
22085,2011-12-09,1.0,19.0,0,15.52,56.05,16.53
22086,2011-12-09,0.0,0.0,0,890.86,0.0,0.0
22087,2011-12-09,16.0,176.0,0,171.49,519.2,16.93
22088,2011-12-09,0.0,382.0,0,57.83,1126.9,89.18
22089,2011-12-09,0.0,398.0,0,67.1,1174.1,115.66
22090,2011-12-09,0.0,269.0,0,100.03,793.55,16.14
22091,2011-12-09,1.0,222.0,0,105.95,86.58,44.0
22092,2011-12-09,0.0,404.0,0,27.95,157.56,281.9
22093,2011-12-09,0.0,174.3582887700536,0,57.75,68.0,40.76
22094,2011-12-09,0.0,136.8395721925133,0,75.4,53.37,29.95
22095,2011-12-09,1.0,170.0,0,58.44,66.3,39.27
22096,2011-12-09,0.0,259.4919786096257,0,31.98,101.2,73.02
22097,2011-12-09,0.0,376.0,0,68.1,146.64,99.38
22098,2011-12-09,0.0,97.21925133689842,0,36.54,37.92,19.96
22099,2011-12-09,5.0,326.0,0,29.14,127.14,100.68
